VideoID,Title,Description,Author,Published,ViewCount,Duration,Likes,Dislikes,Rating,Category,CommentCount,Comments,Query Term
HA8JuthFWyM,Follow U,"Children's Musical April 27, 2014.",TrinityLutheranEC,2014-04-28T17:32:19.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
wGJRTlJcgY0,How To Make A Led Light Bulb .,"How To Make A Led Light Bulb . you don't need any special skills to assemble a led lamp. five minutes of free time, a few tools and some desire to make ...",947.173 views,2017-05-16T22:27:52.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal paste"""
o7ePxMtJeXQ,Camera termica Seek Thermal Compact Pro FF - iOS,"Camera termica Seek Thermal Compact Pro FF, modele pentru Apple iPhone și produse Google Android, rezolutie 320 x 240, 76.800 pixeli, sensibilitatea de 0 ...",Roboutique ro,2016-11-23T13:48:33.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
e6wdsJPrA8w,151006C - Fluke Ti-55FT Thermal Imager,"Fluke Ti-55FT Thermal Imager- The Ti-55FT is the premium thermal imager, combining high resolution and Fluke's Fusion Technology for superior Imaging ...",GP-Technical,2015-10-05T20:41:35.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imager"""
et58jaVo0VU,T-Global Technology_3,T-Global Technology is a leading supplier of thermal interface materials. This video shows some of the capabilities of T-Global for the rapid processing of ...,tglobaltechnology,2011-09-30T16:48:59.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""thermal paste"""
O07V7S7_kLw,"M1-D PTZ FLIR thermal camera for land, marine, and UAV unmanned applications","PTZ FLIR Thermal IR EOIR (Electro Optical InfraRed) multi sensor mobile vehicle system for command vehicles, law enforcement, military, industrial and ...",hms311,2012-05-16T07:01:17.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""flir thermal"""
U6RfMCWkLOk,Drinking Bird Toy - Filmed in Infrared with FLIR-One,"The Drinking Bird Toy is a standard demonstration of thermodynamics. The damp head of the bird cools just slightly, condensing alcohol vapor, drawing liquid ...",Paul Nord,2016-01-19T23:17:29.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""flir one"""
xRzKhqa_HhE,DIY 3000mW Blue Laser Pointer Burning Through 14 CD Cases - Wicked Lasers Spyder Killer,"Just finished the latest laser, a 3 watt, 445nm laser using one of the new nichia 9mm diodes. Parts: Cree C6 heatsink with barrel extension. (from survival lasers) ...",highvoltagefeathers,2013-08-20T07:07:30.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal paste"""
Bj40wRA6b0E,See Through Skin Thermal Infrared imaging experiment MWIR PTZ IR Imager FLIR sensor,Thermal infrared sensor imaging test see through skin FLIR cooled MWIR infrared IR Ascendent Technology Group custom builds EO/IR long range PTZ Multi ...,Ascendent Technology,2016-07-20T00:08:17.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""infrared thermography"""
s8J6w8QR68o,Heat vision of a sink and hot water,Heat Vision of a skink with hot water in it.,Per Rin,2016-01-22T00:00:19.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
kJqJ8ey7GC8,Thermal Camera 2017,,MÜHST,2016-12-27T08:06:18.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""seek thermal"""
VEqVrug0Zd4,Ode To Oi Dance/by:Guayo cruz (Thermal Vision Edition),hola youtubers espero que les guste este video delen like suscribanse si quieren mas dance y pongan en los comentarios ideas!,Dance fuentes,2013-07-31T14:54:21.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
uSI6XF4y3X4,Thermal Imager rat shenanigans with audio,Using a Solo Stealth thermal imager and a S-cam PVR to record I captured this video of rats in a neighbour's back yard (the neighbour's are ok with it and were ...,AFrayedKnotMate,2011-08-26T20:35:37.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""thermal imager"""
MbjB5JjUKYQ,SeekThermalReview Distance 2015 01,Second part of the Seek Thermal Review demonstrating detection distance.,Phoenix Rising,2015-01-24T03:22:17.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""seek thermal"""
tiJlo8HC--U,AMD Thermal Profile,The video shows an AMD Athlon at 1.6GHz cooldown with an oil flow while starting to execute a matrix multiplication. The hot area in the middle of the die ...,joserenau,2008-06-03T23:22:52.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""thermal paste"""
AYhbJXBZPqw,Follow U Follow Me : Rookie BB [Official MV],เนื้อเพลง : Follow u Follow me ศิลปิน : Rookie BB อัลบั้ม : Single Follow u Follow me Follow u Follow me ศิลปิน Rookie BB เนื้...,rsfriends,2010-08-17T11:34:20.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
TaApPoXoMzY,Thermal insulation cladding system,نظام تكسية العزل الحراري للواجهات الخارجية.,Khaled Mandouh,2015-01-08T05:16:09.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""thermal paste"""
sCNjWaJ4aog,388 SEEK THERMAL COMPACT,Eindelijk een warmtebeeldcamera geschikt voor alle soorten apparaten met IOS of Android. Maak van je tablet of smartphone een warmtebeeldcamera met de ...,Transaktie,2016-11-01T08:00:42.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""seek thermal"""
EjvkoYvQ06E,Tommy's Hi Tech - Overheating Cooling system Diagnosis,TommyHT Fans! Vehicle came in with overheating after driving on highway for awhile. We verified the symptom and then diagnosed the system. We always ...,TommyHT Honda and Toyota Specialists,2016-06-17T17:12:28.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""imaging camera"""
c81RhrzqO0k,EYE IN THE SKY AERIAL PHOTOGRAPHY . COM,FLIR DROIDWORX.,Drones,2012-03-22T02:55:29.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
Qn9eXRL0Feo,Leaking Roof Water Leak Sydney Cold Draught Cold Air FLIR Thermal Image Camera Plumber,Wesley Walker Plumbing Excavations Renovations 0410 680 905 https://www.facebook.com/dig4u Sydney Wide Water Leak Utility Locating Thermal Imaging ...,Wesley Walker,2014-08-20T04:53:05.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir thermal"""
KHQ5AstrKHM,FLIR AX8™ Temperature Sensor,,FLIR CVS Video for 強將實業,2015-04-24T16:02:30.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir lepton"""
DPXCICP8Ijs,long range thermal flir ptz MWIR cooled camera,"Ultra Extreme long range human detection with SPI Thermal Infrared Imaging IR FLIR PTZ Cameras, not the humans walking around the tower, this is acquired ...",Long Range MWIR Cooled Thermal Imaging FLIR Cameras,2017-04-06T01:43:59.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""infrared camera"""
BsYB9CheNeA,"Infrared digital Night vision monocular scope 5x40 for 200Meter, zoom 5X , IR","http://goo.gl/zDfXR3 - AliExpress Product - Infrared Night vision scope distance from 6M -200M with zoom 5X , two IR lights and 5mega pixel digital camera in ...",Good Mood,2015-12-07T05:54:26.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""night vision"""
o18QhzeiGlY,Introducing Raymarine T-Series Thermal Night Vision,Introducing the Raymarine T-Series Thermal Night Vision Cameras.,Raymarine,2010-10-13T14:40:55.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""night vision"""
Pq0k8tXyQt0,UNBOXING ORVIBO IP Camera Wireless Infrared Night Vision for Smart Home [Banggood],UNBOXING ORVIBO IP Camera Wireless Infrared Night Vision for Smart Home [Banggood] - Buy in ...,NYTHO,2017-02-22T21:33:52.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""night vision"""
SqqnKA0bgn4,老马热成像 The old horse thermal image-lm30 thermal imaging night vision goggles 20 meters for magpie,"LM30 product video, if you are interested, can contact us at ...",李治,2017-06-05T04:57:45.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""night vision"""
CEs48PJjjc0,Front End Loader Thermal FLIR Video,Flying over a pile of sugar beets in northern Colorado with an Agribotix Enduro drone and using a FLIR Tau 640 camera to measure temperatures throughout ...,Turboactive,2016-02-08T17:54:18.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""flir lepton"""
uoOcB7hiThM,MacWorld 2014: FLIR One Thermal Imaging Camera in an iPhone Case,MacWorld 2014: FLIR One Thermal Imaging Camera in an iPhone Case FOLLOW me on TWITTER for UPDATES and GIVEAWAYS: ...,Run Around Tech,2014-03-27T21:48:40.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""flir one"""
ALV2rYHwjEA,FLIR Lepton ( Thermal camera ) in a frisk case,フリスクケースを使用した赤外線カメラを製作してみました。,Petit Lab,2016-04-30T02:41:10.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir lepton"""
fQo8eTN8Rfw,Reflection - Follow U (feat. Natalie),Our new Track featuring Natalie. Hope you enjoy it ;) Dont forget to grap your free copy on Soundcloud.,Reflection,2016-03-30T10:01:26.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
DQCm0vxV9Do,FLIR PathfindIR Thermal Imaging Night Vision Car System,Learn more about the FLIR PathfindIR here: http://www.thermalvideo.com/thermal-imaging-cameras/flir_pathfindir_le.htm The FLIR PathFindIR thermal imaging ...,thermalvideo,2009-09-11T17:33:25.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""night vision"""
PxH6qNiIUks,Thermal Compare,Revolutionary companion app for the FLIR One! Make your FLIR One thermal sensor Contextually Aware! Automatically Group your Thermal Images using your ...,Damien Murphy,2014-12-14T08:32:41.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""flir one"""
-c7y4Oc7mjQ,SEEK THERMAL 제품소개 동영상,설명.,Yeon Jung Jeong,2016-02-17T01:47:37.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""seek thermal"""
r_RR-CRXu9k,7 Best Night Vision Goggles 2017,CLICK FOR WIKI ▻▻ https://wiki.ezvid.com/best-night-vision-goggles Please Note: Our choices for this wiki may have changed since we published this review ...,Ezvid Wiki,2016-12-24T02:24:31.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""night vision"""
_0dWabjXBps,FLIR ThermoSight R-Series Thermal Night Vision Scope Video-Review by www.TECHEYES.com,Go to http://techeyes.com/ to buy FLIR ThermoSight R-Series Thermal Night Vision Scope at the lowest price with Free Shipping.,TechEyesTV,2014-04-26T11:32:41.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""night vision"""
UHk_my_J_xo,Reapplying the Thermal Paste on my Late 2013 MacBook Pro,"Note: Sadly it didn't actually drop 20c, the program I was using to tell the CPU temp was wrong, it eventually reached 95c but one this I noticed was that it took a ...",ShadowTech,2016-11-27T16:23:57.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
XOjW0FKzao8,Seek thermal XR Wärmebildkamera,Zum Produkt: http://www.frankonia.de/W%C3%A4rmebildkamera+Seek+Thermal+XR/Seek+thermal/Ansicht.html?,Frankonia,2016-09-09T13:51:07.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
EXfWn1SFQBY,ATN Thor Smart HD Full Review & Internal Features - Thermal Night Vision,Full review on the ATN THOR Smart HD Thermal riflescope.,TXGameHunters Texas,2017-01-12T04:51:35.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""night vision"""
UUrFz_2l2Hg,PS4 Noise Level after changing thermal paste / thermal pads UPDATE : Loud fan noise fix !,UPDATE : I changed the thermal paste again using a top notch brand with higher thermal conductivity 16 w/m-K ( JunPus DX-1 thermal compund ) the results ...,justRTD,2014-08-26T17:28:08.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
QoQpOmL45_g,PS4 Pro Detailed Assembly,"https://www.tronicsfix.com/ We've taken apart our PS4 Pro, now it's time to replace the thermal paste and put it all back together. Can we do it? We start by ...",TronicsFix,2016-11-18T00:25:35.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""thermal paste"""
9c3_UHG7vRk,10MP CMOS Night Vision cam from F,Order Number: B082316261 Order Placed: 8/23/2015.,Олег АБ,2015-09-28T15:18:33.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""night vision"""
VKlXYuxXnCA,Flir One Thermal Imaging Device at CES 2014 - Showstoppers,This was cool! Flir One has the technology that allows your phone to be a thermal imaging camera. It's like NSA and armed services all rolled into one.,Jeff Cutler,2014-01-09T02:02:00.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""flir one"""
Yo6qqpeSex0,Hot Graphics!!!,Zotac nvidia graphics card with passive cooling is too hot to touch. Melts a 75 degree crayon on contact.,Andy Cowen,2011-07-21T02:55:23.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
2fXrUZXOdEg,"Nest of mice in infrared, world of warmth thermal video",It's quiet a challenge to raise a nest of young mice. The main thing is to stay warm. In this clip you can see many aspects of the fascinating thermoregulating ...,World of Warmth,2015-12-21T13:46:51.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""flir one"""
nLrMRVA9-v8,FLIR ONE  image settings,I show all the different image settings on the Flir One thermal image camera.,Raymond Miller,2016-03-30T23:08:38.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir one"""
8UCcyZboM9k,FLIR Duo Compact Dual-Sensor Thermal Imager for Drones,"Take thermal to new heights with the FLIR Duo: a compact, lightweight, dual-sensor thermal and visible light imager designed for drones. The same size and ...",FLIR Systems,2017-01-05T16:50:22.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir thermal"""
P084K8iJDFM,"DIY Thermal scanner , thermal camera imaging",Project done as fun-hobby attempt . IR analog sensor taken from FMA optical stabilization device . Microcontroller driving stepper motors for X Y axis and ...,remzibi11,2012-12-08T16:17:09.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal imager"""
g51zurwSvXM,FLIR Thermal Image of 3D Printing,,Nathan Matthews,2014-11-17T01:14:47.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""flir thermal"""
_EIQrrqg-yU,Bobcat on Thermal IR Infrared Camera,"I have heard that a few people have seen this Bobcat in their back yards. I'm not comfortable with it prowling around the houses, because they don't eat mice.",sprinkler basics,2017-02-10T03:48:36.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""infrared camera"""
Ux3Z4wi7fVs,Noptic Thermal Camera - Driving Demo. With Fox running in front.,"Videos of driving around recording. Showing Semi, Plus road driving, Watch close as a fox runs out in front of us while recording. It was close. But we seen him ...",copsgear,2015-09-15T21:53:24.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""night vision"""
UCXCLR3xq8U,Pressure sensitive PICs,Did you know that squeezing a PIC makes its internal oscillator drift....?,mikeselectricstuff,2014-03-01T22:33:44.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""night vision"""
sQaHoOZedus,I will follow U,By Koir Gabungan DBKL.Labuan..putrajaya..KWP ..APC thn 2015 pada 15 Mac 2016.,yeopcoco65 harvie,2016-03-17T01:34:48.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
gZAnklK02_0,CorePlayer 1.4 - PCB analysis with FLIR A615 | Thermal image analysing software,PCB (printed circuit board) analysis with thermal imaging camera FLIR A615 and software Workswell CorePlayer - live stream radiometric video recording.,Workswell s.r.o.,2016-08-17T18:47:47.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""imaging camera"""
JV4gteApTNU,Thermal Imaging and your HVAC,Explaining thermal imaging and what it shows regarding your HVAC.,Pullen A.C.,2012-02-24T17:45:35.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""infrared thermography"""
XAgcNpBH8qk,FLIR ONEをキャンプ場に持って行こう(動画は0:37～),最初から37秒までは画像とFLIR ONEのちょっとした説明です。 FLIR ONE（iPhonen6）をキャンプ場に持っていき撮影しました。 人の動きがよく分かります...,PALTEKCorp,2015-10-02T05:37:41.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir one"""
qIDjMMqTG1g,telephoto night vision of oilfield thermal imaging camera-Hopewish,chanelhong@chinahpws.com +86-18654560913(what'sapp) thermal camera surveillance night vision 1-5km detection.,Chanel Hong,2017-03-20T01:53:32.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""night vision"""
bfZv-8eICVM,Seek Thermal Fireworks,Trying the Seek Thermal camera during some fireworks. Happy New Year!,SteamFox,2015-01-01T01:33:18.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""seek thermal"""
r7Cd3I4vcHM,Using a Thermal Imaging Camera to see Hot Gas and Flow Paths,"Recorded at West Midlands Fire Service UK, here we can see the flowpaths created by exiting, buoyant & hot fire gases, and the inrush of air towards the fire.","Ben Walker Firefighter- Training, Teaching & Equipment Reviews",2016-10-31T17:20:30.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""imaging camera"""
vWGj1XySRXc,Thermal Imaging - Big Bucks in the Dark,Summer deer surveys in the dark. TWRA's wildlife studies help determine deer population and next years season setting.,Tennessee Wildlife Resources Agency,2009-08-18T17:59:49.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""seek thermal"""
IIO_U7aybt8,Small portable thermal imager,Very light thermal tactical sight.,Flying Monkey Photography,2011-09-18T00:50:03.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""seek thermal"""
Bm686Lg5ls0,Best Thermal Camera | FLIR C2 Compact Thermal Imaging System - REVIEW,For more details click : http://amzn.to/1X3uMDV FLIR C2 Compact Thermal Imaging System.,Zeon Gadget,2016-01-27T02:45:20.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""imaging camera"""
VLENT0lK1Rs,Sawing Wood with FLIR Thermal Imaging Camera!,"See what we saw? ""Woodn't"" you want one? We use a FLIR thermal imaging camera to visualize sawing wood! Head to FLIR.com/Research to see more!",FLIR Systems,2016-05-12T01:30:23.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir thermal"""
BZCoRmHLsKs,Infrared Thermography Microwave and RF Techniques and Applications,,abduloh rohadi,2017-06-18T00:49:50.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared thermography"""
Z42qn-bFBZ8,COTI - Clip on Thermal Imager,See more exclusive info at http://www.idga.org/,Institute for Defense and Government Advancement,2013-04-10T16:05:45.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imager"""
H5k48FkNswI,UoM Phoenix -  Raw thermal footage 31/7/2015,Raw thermal footage taken with Flir Lepton at Police Paddocks on 31/7/2015.,pparker,2015-08-02T14:57:00.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir lepton"""
FKtiJKz_pAs,Teen Wolf Follow U {w/ Lea},watch in HD Collab with the amazing vidder Lea ♥: https://www.youtube.com/user/palettaTV subscribe her she deserves it! Lea...omg your parts are too much ...,Valentina Zemlyanaya,2014-10-25T11:20:38.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
aNQyb540t50,100 Yard Shot With Thermal,This boar gave us the slip for 2 hunts and our hunter was able to connect with him at 100 yards.,RobyOutfitting,2014-10-14T03:42:52.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
ApYhYxJMZ1o,EVGA GTX 1070 - GTX 1080 Thermal Pad Mod,EVGA GTX 1070 - GTX 1080 Thermal Pad Mod.,Asım Demir,2017-01-04T15:36:14.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""thermal paste"""
ikbR2Z4SQO8,Seek Thermal Imaging - SHOT Show 2015,Seek Thermal Imaging Camera at SHOT Show 2015 Shop LA Police Gear: http://www.firearmsradio.tv/lapolicegear ProGun Radio Shows at ...,Firearms Radio Network,2015-01-31T20:59:37.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""seek thermal"""
jh05QVQziQM,PS4 Slim Detailed Assembly - Thermal Paste Replacement,http://tronicsfix.com/ We show in detail how to assemble a PS4 Slim consols. In a previous video we did a teardown of the PS4 Slim. In this video we take that ...,TronicsFix,2016-09-25T23:20:28.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
M1x4VhkN7lA,Magnificent ft. Lace - Follow u go,A song writer/Singer/performing artiste/rapper/and a music composer whose music cuts across different musical genre and has collaborated with A-list artists to ...,Oluwasesan Jigan,2012-11-08T06:36:23.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
okVvO1N7040,Zistos Dual Mode Thermal Camera,"Thermal imagers let you see the world in a way that is impossible to visualize with the naked eye. It lets you see heat, however, thermal images alone can ...",Zistos Corporation,2016-03-28T19:28:15.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""infrared camera"""
T9e4rar-aZU,Seek thermal SEEK PARTNERS WITH PIGMAN,,Blair Green,2016-02-28T19:02:11.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""seek thermal"""
R0IGmVPKUz8,PathFindIR LWIR Camera Cores   Benefits   FLIR Systems,Автомашины дулаан мэдрэгчтэй аюулгүйн камер.,Enkhbat Sh,2015-01-21T08:27:28.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""night vision"""
ZNjhp3Bhl5s,2012 Eclipse thermal camera and infrared camera images,SPI Corp produced infrared images of the 2012 May partial annular eclipse with FLIR Systems thermal imagers. Who needs special glasses to look at the solar ...,Thermal Scopes,2012-05-21T19:19:25.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""infrared camera"""
RqK_uHQBOLY,BgB's Weekly Wire: Special Edition! FLIR TG165 Handheld Infrared Thermal Imager,Learn how the FLIR TG165 Handheld Infrared Thermal Imager can help in your industrial applications! FLIR's new TG165 thermal imaging camera with infrared ...,BgB Supply,2016-07-15T13:40:44.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""infrared thermography"""
I6M2sf49LlM,New 720p High Definition Infrared IR Ghost Hunting Camera / Camcorder - Night Vision,This is our new 720p HD night vision camera available at http://www.ClevelandParanormal.com.,cliffordm28,2013-01-09T03:00:51.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""night vision"""
XT-NCiw9S1A,DIY Thermal Camera,"DIY Thermal Camera with FLIR Lepton Module, LPC1768 and Adafruit TFT Display Code for the LPC1786 can be found here: ...",Konstantin Werner,2015-02-16T21:25:28.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir lepton"""
ijn5VKFH8Ko,Seek Thermal compact XR -Test & Unboxing,Seek Thermal compact XR (Extended Range) - Wärmebildkamera-thermal imaging camera. --- INGO F.FILM --- 2016.,INGO F.FILM,2016-11-12T21:56:14.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
7bSMVxRqtOo,"Thermography - 80x80, 17 micron ULIS Thermal Image Sensor Inside","Main applications: Industrial maintenance, non-contact temperature monitoring, electrical equipment Contact us for more info at: www.sofradir-ec.com ...",SofradirEC,2014-11-06T16:25:27.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""thermal imager"""
QTgIz95bhGU,FLIR ONE Unboxing and Test - Thermal Camera for your Smartphone!,"In this video, I unbox and test out the FLIR ONE Thermal Camera - a $250 thermal cam smartphone attachment. The Flir ONE attaches to your Android or iOS ...",Arduinerd,2016-09-02T06:09:18.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""flir one"""
dtfqpt8RE5k,Flir One Lightning Extension Cable,A quick test to see if the Flir One thermal camera can work with the iphone/ipad when using a lightning extension cable. The cable is capable of carrying power ...,Gadget Addict,2016-01-31T14:58:17.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir one"""
Xq0URHww_EM,Flir one Android vs Coffees maker.,Flir one Android vs Coffees maker. This Will be a series of flir one camera vs...,Thermo_Science,2017-02-11T21:03:31.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir one"""
UV9VLFO9DNw,Infrared Thermography at Historic Kenmore,LeeAnne Brooks discusses the Infrared Thermography process used on the walls of the Drawing Room in Historic Kenmore.,TheGWFoundation,2014-11-10T20:14:03.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared thermography"""
li5DuV9seUs,KAKO STO BRZE OBJAVITI OGLASE U FACEBOOK GRUPAMA,"Naslov govori sve, u ovom videu sam pokazao metodu koju ja koristim za objavljivanje oglasa po facebook grupama.. Sve ručno odrađeno i u što kraćem ...",SFI BALKAN,2013-12-02T15:43:44.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""u facebook"""
hlGmEMQR68Y,Why are IR Lasers Used for Shooting with Night Vision? Focus.,"Gen III PVS 14 Trijicon HD Night Sights Holosun 503C I'll try and post some of the other vids on NV like how it is to drive under NODs, using occluded eye ...",LeftThumbBreak,2016-07-06T07:27:44.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""night vision"""
yKd1W-X9yCM,Omron D6T1616 16x16 thermal image sensor First test,Quick test of the NEW Omron 16 x 16 pixel thermal image sensor. This sensor is a thermopile array sensor with an SPI interface allowing easy interface to most ...,Chris Smith,2014-05-27T19:27:25.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""imaging camera"""
hV26xiN7FlY,Best Infrared Night Vision Long Distance Zoom Uncooled Thermal Infrared PTZ Camera 1-20km LWIR,The Viper is a revolutionary Ultra long range distance LWIR uncooled thermal infared multi sensor PTZ camera boasting a long-range 128X visible day/night ...,Infiniti Electro Otpics: HD Long Range infrared IR thermal Night Vision Zoom PTZ Cameras +Laser IR,2016-07-18T20:45:45.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""night vision"""
EwDC_I6SHsQ,World in infrared.... from drones point of view.,Workswell's thermal imaging system at DIAGO 2016. Thx to our partner Vertical Images and their excellent drone! http://www.drone-thermal-camera.com ...,Workswell s.r.o.,2016-02-15T22:34:28.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""infrared thermography"""
eB7bi3I0z58,"Night Vision Long Range Infrared Laser Illumination PTZ Camera System, EMCCD, + FLIR Thermal,","Ascendent Technology Group offers Extreme Long Range Active IR, Cooled thermal imager and long range motorized zoom optics. Ascendent also offer ...",John stanton,2013-04-14T00:02:56.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""flir thermal"""
8rn0BqMyXBM,How-to apply thermal compound,We walk you through the best way to apply thermal compound to your Z87 motherboard For more tips and tricks head over to http://pcdiy.asus.com.,ASUS North America,2013-07-02T23:33:51.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
QTRudd1HJuU,Asus X555L Disassembly CPU GPU Thermal Paste Replacement,SSD Caddy upgrade video link: https://youtu.be/B1lFe0swBQg RAM upgrade video link: https://youtu.be/U5zu9Tb-elc Gameplay video links: ...,Deep Roy,2017-03-15T22:19:16.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
51585yI8T3U,Canon XA10 Infrared Night Vision Test - Big Maine Coon Cat,Canon XA10 Order Link & Review - http://goo.gl/WsCFZe The Canon XA10 is an awesome prosumer camcorder! It produces videos that rival professional ...,IrixGuy's Adventure Channel,2013-05-14T13:50:01.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""night vision"""
